task_id,hostname,out_label,hash,native_id,process,tag,name,status,exit,module,container,cpus,time,disk,memory,attempt,submit,start,complete,duration,realtime,queue,%cpu,%mem,rss,vmem,peak_rss,peak_vmem,rchar,wchar,syscr,syscw,read_bytes,write_bytes,vol_ctxt,inv_ctxt,workdir,scratch,error_action,scheduler_copy_tasks,scheduler_files_bytes,scheduler_files_node_bytes,scheduler_files_node_other_task_bytes,scheduler_files,scheduler_files_node,scheduler_files_node_other_task,scheduler_depending_task,scheduler_time_in_queue,scheduler_place_in_queue,scheduler_location_count,scheduler_tried_to_schedule,scheduler_init_runtime,scheduler_init_errors,scheduler_init_symlinks_runtime,scheduler_init_download_runtime,scheduler_init_depending_tasks_runtime,scheduler_nodes_to_copy_from,scheduler_time_to_schedule,scheduler_nodes_tried,scheduler_nodes_cost,scheduler_could_stop_fetching,scheduler_best_cost,scheduler_init_throughput,scheduler_no_alignment_found,scheduler_delta_schedule_submitted,scheduler_delta_schedule_alignment,scheduler_batch_id,scheduler_delta_batch_start_submitted,scheduler_delta_batch_start_received,scheduler_delta_batch_closed_batch_end,scheduler_delta_submitted_batch_end,create_bash_wrapper_time,create_request_time,submit_to_scheduler_time,submit_to_k8s_time,scheduler_time_delta_phase_three
1,cpu06,-,a9/57fffb,nf-a957fffb400075a25eedcb92a748bc85,writeLargeFile,1,writeLargeFile (1),COMPLETED,0,-,anonymized/test1:fio,10,-,-,10737418240,1,1702390468385,1702390472000,1702390479000,10615,918,-,111.8,0.0,3342336,5857280,3342336,5894144,109245,1056966732,248,258066,0,1056964608,4,5,/input/data/work/a9/57fffb400075a25eedcb92a748bc85,true,-,0,-,-,-,-,-,-,-,109,-,-,1,-,-,-,-,-,-,-,-,-,-,-,-,-,109,-,-,-,-,-,-,20,13,34,26,-
22,cpu06,-,65/1d94cf,nf-651d94cf5505f3c9c991cf787807668a,revertFile,21,revertFile (21),COMPLETED,0,-,anonymized/test1:fio,10,-,-,10737418240,1,1702390484193,1702390485000,1702390496000,11807,5453,-,100.8,0.0,3915776,10248192,3915776,10285056,3170953491,1056965032,193688,258062,0,1056964608,20,354,/input/data/work/65/1d94cf5505f3c9c991cf787807668a,true,-,0,-,-,-,-,-,-,-,18,-,-,1,-,-,-,-,-,-,-,-,-,-,-,-,-,18,-,-,-,-,-,-,7,2,7,28,-
13,cpu06,-,27/043517,nf-270435179cd90bd5597f9db42e5e1f7c,revertFile,12,revertFile (12),COMPLETED,0,-,anonymized/test1:fio,10,-,-,10737418240,1,1702390484240,1702390485000,1702390496000,11760,5600,-,100.7,0.0,3928064,10248192,3928064,10285056,3170953491,1056965032,193688,258062,0,1056964608,18,329,/input/data/work/27/0435179cd90bd5597f9db42e5e1f7c,true,-,0,-,-,-,-,-,-,-,14,-,-,1,-,-,-,-,-,-,-,-,-,-,-,-,-,14,-,-,-,-,-,-,5,1,5,23,-
29,cpu06,-,a9/37645c,nf-a937645c0f8ed66715afa51f1d065c25,revertFile,28,revertFile (28),COMPLETED,0,-,anonymized/test1:fio,10,-,-,10737418240,1,1702390484274,1702390485000,1702390496000,11726,5515,-,100.8,0.0,3846144,10248192,3846144,10285056,3170953491,1056965032,193688,258062,0,1056964608,18,333,/input/data/work/a9/37645c0f8ed66715afa51f1d065c25,true,-,0,-,-,-,-,-,-,-,14,-,-,1,-,-,-,-,-,-,-,-,-,-,-,-,-,14,-,-,-,-,-,-,6,1,5,21,-
99,cpu06,-,13/e749c3,nf-13e749c39283fbcc90937d1a01107940,revertFile,98,revertFile (98),COMPLETED,0,-,anonymized/test1:fio,10,-,-,10737418240,1,1702390489585,1702390501000,1702390512000,22415,5377,-,99.5,0.0,3952640,10248192,3952640,10285056,3170953490,1056965031,193688,258062,0,1056964608,6,348,/input/data/work/13/e749c39283fbcc90937d1a01107940,true,-,0,-,-,-,-,-,-,-,10279,-,-,6,-,-,-,-,-,-,-,-,-,-,-,-,-,85,-,-,-,-,-,-,4,1,3,21,-
100,cpu06,-,de/0bc89e,nf-de0bc89ef775d6f1e39ced824f10603f,revertFile,99,revertFile (99),COMPLETED,0,-,anonymized/test1:fio,10,-,-,10737418240,1,1702390489665,1702390500000,1702390512000,22335,5571,-,99.9,0.0,4104192,10248192,4104192,10285056,3170953490,1056965031,193688,258062,0,1056964608,7,339,/input/data/work/de/0bc89ef775d6f1e39ced824f10603f,true,-,0,-,-,-,-,-,-,-,10030,-,-,4,-,-,-,-,-,-,-,-,-,-,-,-,-,78,-,-,-,-,-,-,4,1,3,71,-
101,cpu06,-,f2/441ebf,nf-f2441ebf3dcaf00a76d2aa7e03345202,revertFile,100,revertFile (100),COMPLETED,0,-,anonymized/test1:fio,10,-,-,10737418240,1,1702390489728,1702390500000,1702390512000,22272,5480,-,99.9,0.0,3907584,10248192,3907584,10285056,3170953490,1056965031,193688,258062,0,1056964608,10,328,/input/data/work/f2/441ebf3dcaf00a76d2aa7e03345202,true,-,0,-,-,-,-,-,-,-,9729,-,-,2,-,-,-,-,-,-,-,-,-,-,-,-,-,116,-,-,-,-,-,-,4,0,4,53,-
87,cpu03,-,63/8e32c9,nf-638e32c9f08ac3798bcb2a891726ae67,revertFile,86,revertFile (86),COMPLETED,0,-,anonymized/test1:fio,10,-,-,10737418240,1,1702390488930,1702390510000,1702390523000,34070,5407,-,100.3,0.0,3862528,10248192,3862528,10285056,3170953590,1056965035,193688,258062,0,1056964608,11,343,/input/data/work/63/8e32c9f08ac3798bcb2a891726ae67,true,-,0,-,-,-,-,-,-,-,20602,-,-,19,-,-,-,-,-,-,-,-,-,-,-,-,-,111,-,-,-,-,-,-,5,1,4,79,-
90,cpu02,-,62/347f12,nf-62347f125e0ff9d3868bd96e1eb13c13,revertFile,89,revertFile (89),COMPLETED,0,-,anonymized/test1:fio,10,-,-,10737418240,1,1702390489122,1702390512000,1702390524000,34878,5518,-,100.1,0.0,3760128,10248192,3760128,10285056,3170953585,1056965035,193688,258062,0,1056964608,6,328,/input/data/work/62/347f125e0ff9d3868bd96e1eb13c13,true,-,0,-,-,-,-,-,-,-,22523,-,-,18,-,-,-,-,-,-,-,-,-,-,-,-,-,113,-,-,-,-,-,-,4,0,4,76,-
93,cpu02,-,a2/5471ef,nf-a25471efb91647222f0f8ff4698ddfde,revertFile,92,revertFile (92),COMPLETED,0,-,anonymized/test1:fio,10,-,-,10737418240,1,1702390489220,1702390512000,1702390524000,34780,5509,-,100.0,0.0,3805184,10248192,3805184,10285056,3170953586,1056965035,193688,258062,0,1056964608,6,332,/input/data/work/a2/5471efb91647222f0f8ff4698ddfde,true,-,0,-,-,-,-,-,-,-,22414,-,-,16,-,-,-,-,-,-,-,-,-,-,-,-,-,121,-,-,-,-,-,-,5,1,4,18,-
