task_id,hostname,hash,native_id,process,tag,name,status,exit,module,container,cpus,time,disk,memory,attempt,submit,start,complete,duration,realtime,queue,%cpu,%mem,rss,vmem,peak_rss,peak_vmem,rchar,wchar,syscr,syscw,read_bytes,write_bytes,vol_ctxt,inv_ctxt,workdir,scratch,error_action
3,cpu01,f0/7e9c7f,nf-f07e9c7f7322ca35e6386a1d4bec57f9,writeLargeFile,3,writeLargeFile (3),COMPLETED,0,-,anonymized/test1:fio,10,-,-,10737418240,1,1701674693329,1701674694000,1701674740000,46671,1092,-,109.2,0.0,28012544,326897664,28012544,326934528,108523,984614928,252,240402,8192,984612864,2,8,/input/data/work/f0/7e9c7f7322ca35e6386a1d4bec57f9,true,-
24,cpu01,f8/731baf,nf-f8731baf1729212560f8935f8b0d6dc5,writeLargeFile,24,writeLargeFile (24),COMPLETED,0,-,anonymized/test1:fio,10,-,-,10737418240,1,1701674693536,1701674694000,1701674740000,46464,1147,-,109.2,0.0,32608256,776908800,33787904,945332224,108486,1059063792,252,258578,4096,1059061760,107,102,/input/data/work/f8/731baf1729212560f8935f8b0d6dc5,true,-
20,cpu01,dd/0a54f6,nf-dd0a54f61758c4f16d6cb7f6f2d9279b,writeLargeFile,20,writeLargeFile (20),COMPLETED,0,-,anonymized/test1:fio,10,-,-,10737418240,1,1701674693739,1701674694000,1701674740000,46261,1083,-,106.9,0.0,27627520,326905856,27627520,326942720,108482,956303337,252,233490,24576,956301312,2,7,/input/data/work/dd/0a54f61758c4f16d6cb7f6f2d9279b,true,-
13,cpu02,3c/ef7035,nf-3cef70351e4a1a6e9cdd3f4776c86d11,writeLargeFile,13,writeLargeFile (13),COMPLETED,0,-,anonymized/test1:fio,10,-,-,10737418240,1,1701674693119,1701674695000,1701674746000,52881,1147,-,101.5,0.0,32968704,776900608,34021376,945324032,108801,990906340,254,241938,0,990904320,104,94,/input/data/work/3c/ef70351e4a1a6e9cdd3f4776c86d11,true,-
29,cpu10,b0/c2f99b,nf-b0c2f99bb1e28dda21ba05807bc80fab,writeLargeFile,29,writeLargeFile (29),COMPLETED,0,-,anonymized/test1:fio,10,-,-,10737418240,1,1701674693156,1701674696000,1701674745000,51844,2440,-,48.3,0.0,32931840,776900608,34111488,945324032,108804,1018169314,256,248594,0,1018167296,79,75,/input/data/work/b0/c2f99bb1e28dda21ba05807bc80fab,true,-
11,cpu08,0c/8ae5b3,nf-0c8ae5b3a04596f768be6e02d164dd5d,writeLargeFile,11,writeLargeFile (11),COMPLETED,0,-,anonymized/test1:fio,10,-,-,10737418240,1,1701674693198,1701674704000,1701674749000,55802,1655,-,65.4,0.0,32870400,709799936,34033664,945332224,108715,951060444,254,232210,0,951058432,35,35,/input/data/work/0c/8ae5b3a04596f768be6e02d164dd5d,true,-
32,cpu03,b1/90e514,nf-b190e5147e346720d9f5a67344e88288,writeLargeFile,32,writeLargeFile (32),COMPLETED,0,-,anonymized/test1:fio,10,-,-,10737418240,1,1701674693233,1701674701000,1701674745000,51767,1540,-,82.9,0.0,32620544,776908800,33800192,945332224,108806,1069549537,256,261138,0,1069547520,75,68,/input/data/work/b1/90e5147e346720d9f5a67344e88288,true,-
14,cpu09,16/dd9537,nf-16dd95371ebd9045ad744cf4ce774a77,writeLargeFile,14,writeLargeFile (14),COMPLETED,0,-,anonymized/test1:fio,10,-,-,10737418240,1,1701674693268,1701674704000,1701674748000,54732,1196,-,96.7,0.0,32514048,776900608,33669120,945324032,108783,961546267,254,234770,0,961544192,97,83,/input/data/work/16/dd95371ebd9045ad744cf4ce774a77,true,-
30,cpu06,8c/100d65,nf-8c100d650100b44ce3e6857b77a6cba4,writeLargeFile,30,writeLargeFile (30),COMPLETED,0,-,anonymized/test1:fio,10,-,-,10737418240,1,1701674693302,1701674696000,1701674745000,51698,1143,-,98.1,0.0,32817152,776908800,33996800,945332224,108689,912263131,254,222738,16384,912261120,109,93,/input/data/work/8c/100d650100b44ce3e6857b77a6cba4,true,-
17,cpu07,4d/81f41c,nf-4d81f41cd342cf3fbbfd15c3c634c38f,writeLargeFile,17,writeLargeFile (17),COMPLETED,0,-,anonymized/test1:fio,10,-,-,10737418240,1,1701674693356,1701674700000,1701674747000,53644,1186,-,106.0,0.0,32538624,776908800,33669120,945332224,108867,1017120780,254,248338,0,1017118720,106,98,/input/data/work/4d/81f41cd342cf3fbbfd15c3c634c38f,true,-
28,cpu02,bc/427c7b,nf-bc427c7bca03f031424981386d6986a5,writeLargeFile,28,writeLargeFile (28),COMPLETED,0,-,anonymized/test1:fio,10,-,-,10737418240,1,1701674693379,1701674695000,1701674746000,52621,1076,-,110.7,0.0,27115520,422273024,28295168,590696448,108800,950011875,254,231954,0,950009856,95,21,/input/data/work/bc/427c7bca03f031424981386d6986a5,true,-
4,cpu08,dc/231390,nf-dc231390f41a259265df22ae9486661c,writeLargeFile,4,writeLargeFile (4),COMPLETED,0,-,anonymized/test1:fio,10,-,-,10737418240,1,1701674693406,1701674703000,1701674749000,55594,1199,-,98.1,0.0,33062912,776900608,34140160,945324032,108779,1012926494,254,247314,0,1012924416,106,91,/input/data/work/dc/231390f41a259265df22ae9486661c,true,-
31,cpu09,d1/7a36ab,nf-d17a36ab07dc474f1eb07df0eb6dfecb,writeLargeFile,31,writeLargeFile (31),COMPLETED,0,-,anonymized/test1:fio,10,-,-,10737418240,1,1701674693432,1701674704000,1701674748000,54568,11137,-,10.0,0.0,29118464,587591680,29118464,596021248,108701,969934785,254,236818,4096,969932800,9,20,/input/data/work/d1/7a36ab07dc474f1eb07df0eb6dfecb,true,-
16,cpu03,28/51b9bf,nf-2851b9bfbd2a617d1ea9433d7915e0aa,writeLargeFile,16,writeLargeFile (16),COMPLETED,0,-,anonymized/test1:fio,10,-,-,10737418240,1,1701674693459,1701674701000,1701674745000,51541,1098,-,100.8,0.0,27475968,422277120,28577792,590700544,108820,887097328,255,216594,0,887095296,90,17,/input/data/work/28/51b9bfbd2a617d1ea9433d7915e0aa,true,-
15,cpu10,d7/a66255,nf-d7a6625529d2ee17b32d64e7b495512c,writeLargeFile,15,writeLargeFile (15),COMPLETED,0,-,anonymized/test1:fio,10,-,-,10737418240,1,1701674693486,1701674696000,1701674745000,51514,2320,-,49.1,0.0,32579584,776900608,33669120,945324032,108786,871368662,254,212754,0,871366656,79,73,/input/data/work/d7/a6625529d2ee17b32d64e7b495512c,true,-
42,cpu06,6c/8b19b8,nf-6c8b19b8045e8b0d6cd4c166469b8132,writeLargeFile,42,writeLargeFile (42),COMPLETED,0,-,anonymized/test1:fio,10,-,-,10737418240,1,1701674693511,1701674696000,1701674745000,51489,2339,-,46.0,0.0,32690176,776900608,33841152,945324032,108747,869271559,255,212242,16384,869269504,73,70,/input/data/work/6c/8b19b8045e8b0d6cd4c166469b8132,true,-
