task_id,hostname,hash,native_id,process,tag,name,status,exit,module,container,cpus,time,disk,memory,attempt,submit,start,complete,duration,realtime,queue,%cpu,%mem,rss,vmem,peak_rss,peak_vmem,rchar,wchar,syscr,syscw,read_bytes,write_bytes,vol_ctxt,inv_ctxt,workdir,scratch,error_action
3,cpu08,76/a546f7,nf-76a546f76ce86d580c84faa8e3b140cc,writeLargeFile,3,writeLargeFile (3),COMPLETED,0,-,anonymized/test1:fio,10,-,-,10737418240,1,1704410234167,1704410234000,1704410412000,177833,1041,-,108.0,0.0,28573696,326901760,28573696,326938624,108806,984614920,254,240402,4096,984612864,5,5,/input/data/work/76/a546f76ce86d580c84faa8e3b140cc,true,-
25,cpu02,9b/d0c6ca,nf-9bd0c6caf8519c4c83a7f0c5190a6b76,writeLargeFile,25,writeLargeFile (25),COMPLETED,0,-,anonymized/test1:fio,10,-,-,10737418240,1,1704410234246,1704410234000,1704410413000,178754,1029,-,113.4,0.0,28655616,326901760,28655616,326938624,108870,1001392139,254,244498,4096,1001390080,5,6,/input/data/work/9b/d0c6caf8519c4c83a7f0c5190a6b76,true,-
6,cpu03,78/5dc8fe,nf-785dc8febde4a33222f2b66b0131a0bd,writeLargeFile,6,writeLargeFile (6),COMPLETED,0,-,anonymized/test1:fio,10,-,-,10737418240,1,1704410234356,1704410235000,1704410409000,174644,1116,-,106.5,0.0,27725824,422273024,28524544,590696448,108885,1058015260,254,258322,4096,1058013184,104,19,/input/data/work/78/5dc8febde4a33222f2b66b0131a0bd,true,-
2,cpu06,16/b79a8b,nf-16b79a8bd663d9787e3c04b97cfc62c2,writeLargeFile,2,writeLargeFile (2),COMPLETED,0,-,anonymized/test1:fio,10,-,-,10737418240,1,1704410234390,1704410235000,1704410416000,181610,1049,-,107.7,0.0,27463680,326897664,27463680,326934528,108815,881854473,254,215314,4096,881852416,5,6,/input/data/work/16/b79a8bd663d9787e3c04b97cfc62c2,true,-
16,cpu07,e2/82713c,nf-e282713ca739cb53ede595412ffe9dad,writeLargeFile,16,writeLargeFile (16),COMPLETED,0,-,anonymized/test1:fio,10,-,-,10737418240,1,1704410234427,1704410235000,1704410410000,175573,1063,-,107.9,0.0,27496448,326901760,27496448,326938624,108840,887097328,254,216594,4096,887095296,5,7,/input/data/work/e2/82713ca739cb53ede595412ffe9dad,true,-
23,cpu08,a0/4d2fa1,nf-a04d2fa11634ec938bd2486ec6be682c,writeLargeFile,23,writeLargeFile (23),COMPLETED,0,-,anonymized/test1:fio,10,-,-,10737418240,1,1704410234498,1704410235000,1704410412000,177502,1070,-,109.8,0.0,28266496,326897664,28266496,326934528,108798,1002440705,254,244754,4096,1002438656,5,5,/input/data/work/a0/4d2fa11634ec938bd2486ec6be682c,true,-
14,cpu02,ae/bb9496,nf-aebb9496d336a8bbc9e0f7cd6c2eb381,writeLargeFile,14,writeLargeFile (14),COMPLETED,0,-,anonymized/test1:fio,10,-,-,10737418240,1,1704410234540,1704410235000,1704410413000,178460,1216,-,89.6,0.0,28033024,326901760,28033024,326938624,108841,961546222,254,234770,4096,961544192,7,7,/input/data/work/ae/bb9496d336a8bbc9e0f7cd6c2eb381,true,-
15,cpu03,f7/e92485,nf-f7e92485476d115411e5efd2747cbebb,writeLargeFile,15,writeLargeFile (15),COMPLETED,0,-,anonymized/test1:fio,10,-,-,10737418240,1,1704410234578,1704410235000,1704410409000,174422,1010,-,108.0,0.0,27996160,326901760,27996160,326938624,108837,871368683,254,212754,4096,871366656,5,6,/input/data/work/f7/e92485476d115411e5efd2747cbebb,true,-
17,cpu06,3e/22617a,nf-3e22617a439569da1c1bca722b2582ab,writeLargeFile,17,writeLargeFile (17),COMPLETED,0,-,anonymized/test1:fio,10,-,-,10737418240,1,1704410234643,1704410235000,1704410417000,182357,1340,-,85.0,0.0,32960512,776900608,34070528,945324032,108777,1017120740,254,248338,4096,1017118720,140,99,/input/data/work/3e/22617a439569da1c1bca722b2582ab,true,-
11,cpu01,93/2faf0a,nf-932faf0a1a88e5757882e743ee10081d,writeLargeFile,11,writeLargeFile (11),COMPLETED,0,-,anonymized/test1:fio,10,-,-,10737418240,1,1704410234674,1704410235000,1704410437000,202326,1086,-,103.2,0.0,28164096,326897664,28164096,326934528,108039,951060461,252,232210,0,951058432,3,7,/input/data/work/93/2faf0a1a88e5757882e743ee10081d,true,-
10,cpu07,40/573176,nf-405731766080e003a79c90c7b9b49712,writeLargeFile,10,writeLargeFile (10),COMPLETED,0,-,anonymized/test1:fio,10,-,-,10737418240,1,1704410234708,1704410235000,1704410411000,176292,1202,-,106.0,0.0,32911360,776908800,34091008,945332224,108830,1021315038,256,249362,4096,1021313024,160,100,/input/data/work/40/5731766080e003a79c90c7b9b49712,true,-
26,cpu08,75/cae0a6,nf-75cae0a6765fc292b96110ff9f2e4a30,writeLargeFile,26,writeLargeFile (26),COMPLETED,0,-,anonymized/test1:fio,10,-,-,10737418240,1,1704410234738,1704410235000,1704410413000,178262,1487,-,77.9,0.0,27889664,326897664,27889664,326934528,108787,1048578034,255,256018,4096,1048576000,7,4,/input/data/work/75/cae0a6765fc292b96110ff9f2e4a30,true,-
22,cpu02,94/192383,nf-94192383ab82b42731b3af8d3dde7c29,writeLargeFile,22,writeLargeFile (22),COMPLETED,0,-,anonymized/test1:fio,10,-,-,10737418240,1,1704410234803,1704410235000,1704410414000,179197,1291,-,91.3,0.0,28188672,326901760,28188672,326938624,108844,1050675186,254,256530,4096,1050673152,7,11,/input/data/work/94/192383ab82b42731b3af8d3dde7c29,true,-
4,cpu01,6b/36dc1f,nf-6b36dc1fd6afdc3ea58b1d92fc4e5301,writeLargeFile,4,writeLargeFile (4),COMPLETED,0,-,anonymized/test1:fio,10,-,-,10737418240,1,1704410234835,1704410235000,1704410442000,207165,2771,-,42.3,0.0,28696576,326897664,28696576,326934528,108012,1012926419,252,247314,0,1012924416,101,22,/input/data/work/6b/36dc1fd6afdc3ea58b1d92fc4e5301,true,-
32,cpu03,d0/bec7c0,nf-d0bec7c0401f73e4871530b6f0904db7,writeLargeFile,32,writeLargeFile (32),COMPLETED,0,-,anonymized/test1:fio,10,-,-,10737418240,1,1704410234899,1704410235000,1704410410000,175101,1133,-,107.4,0.0,28180480,422273024,28962816,590696448,108844,1069549556,254,261138,4096,1069547520,102,18,/input/data/work/d0/bec7c0401f73e4871530b6f0904db7,true,-
13,cpu06,64/539347,nf-645393477a3e5a9331d2c6ae4d7086a1,writeLargeFile,13,writeLargeFile (13),COMPLETED,0,-,anonymized/test1:fio,10,-,-,10737418240,1,1704410234930,1704410235000,1704410416000,181070,1266,-,96.8,0.0,28250112,422273024,28749824,590696448,108776,990906338,254,241938,4096,990904320,103,20,/input/data/work/64/5393477a3e5a9331d2c6ae4d7086a1,true,-
9,cpu07,1a/7051d2,nf-1a7051d2522a63b508e20fcc1a0dea3f,writeLargeFile,9,writeLargeFile (9),COMPLETED,0,-,anonymized/test1:fio,10,-,-,10737418240,1,1704410234962,1704410235000,1704410410000,175038,1019,-,109.8,0.0,27840512,326901760,27840512,326938624,108844,875562990,255,213778,4096,875560960,5,4,/input/data/work/1a/7051d2522a63b508e20fcc1a0dea3f,true,-
20,cpu10,13/169948,nf-131699480c298067cb2bcd0b05e59f04,writeLargeFile,20,writeLargeFile (20),COMPLETED,0,-,anonymized/test1:fio,10,-,-,10737418240,1,1704410234208,1704410234000,1704410443000,208792,1010,-,106.6,0.0,27963392,326901760,27963392,326938624,108850,956303354,254,233490,4096,956301312,5,4,/input/data/work/13/1699480c298067cb2bcd0b05e59f04,true,-
5,cpu09,25/ea25ff,nf-25ea25ff10845c36f89c7641347e8302,writeLargeFile,5,writeLargeFile (5),COMPLETED,0,-,anonymized/test1:fio,10,-,-,10737418240,1,1704410234282,1704410235000,1704410449000,214718,973,-,111.9,0.0,28725248,326901760,28725248,326938624,108766,908068845,254,221714,4096,908066816,5,4,/input/data/work/25/ea25ff10845c36f89c7641347e8302,true,-
31,cpu01,5a/835935,nf-5a8359356f51bb46d77f2fdaf8bf103e,writeLargeFile,31,writeLargeFile (31),COMPLETED,0,-,anonymized/test1:fio,10,-,-,10737418240,1,1704410234318,1704410235000,1704410437000,202682,1061,-,110.1,0.0,28078080,326897664,28078080,326934528,108013,969934803,252,236818,0,969932800,3,6,/input/data/work/5a/8359356f51bb46d77f2fdaf8bf103e,true,-
