task_id,hostname,hash,native_id,process,tag,name,status,exit,module,container,cpus,time,disk,memory,attempt,submit,start,complete,duration,realtime,queue,%cpu,%mem,rss,vmem,peak_rss,peak_vmem,rchar,wchar,syscr,syscw,read_bytes,write_bytes,vol_ctxt,inv_ctxt,workdir,scratch,error_action
1,cpu02,40/442666,nf-40442666de5e7900f092706e9e9f23dd,writeLargeFile,1,writeLargeFile (1),COMPLETED,0,-,anonymized/test1:fio,10,-,-,10737418240,1,1701037874299,1701037875000,1701037892000,17701,5993,-,20.0,0.0,33255424,709791744,34410496,945324032,108786,1056966622,254,258066,0,1056964608,23,19,/input/data/work/40/442666de5e7900f092706e9e9f23dd,true,-
30,cpu03,77/5e5a39,nf-775e5a396e93450e3c5838b47d97c742,revertFile,29,revertFile (29),COMPLETED,0,-,anonymized/test1:fio,10,-,-,10737418240,1,1701037899124,1701037901000,1701038032000,132876,51386,-,18.8,0.0,3883008,10248192,3883008,10285056,3170953548,1056965030,193688,258062,0,1056964608,153128,307,/input/data/work/77/5e5a396e93450e3c5838b47d97c742,true,-
22,cpu03,c5/01269b,nf-c501269b2102654993ea7602750c4f24,revertFile,21,revertFile (21),COMPLETED,0,-,anonymized/test1:fio,10,-,-,10737418240,1,1701037899321,1701037901000,1701038032000,132679,51248,-,18.9,0.0,3805184,10248192,3805184,10285056,3170953548,1056965030,193688,258062,0,1056964608,157811,331,/input/data/work/c5/01269b2102654993ea7602750c4f24,true,-
31,cpu03,26/4f36e1,nf-264f36e1d1cead44b65096c1bd24f5cc,revertFile,30,revertFile (30),COMPLETED,0,-,anonymized/test1:fio,10,-,-,10737418240,1,1701037899492,1701037901000,1701038032000,132508,51384,-,19.5,0.0,3936256,10248192,3936256,10285056,3170953547,1056965030,193688,258062,0,1056964608,129808,316,/input/data/work/26/4f36e1d1cead44b65096c1bd24f5cc,true,-
6,cpu08,54/9f7154,nf-549f7154dc8416732ad80bae44bfbeb6,revertFile,5,revertFile (5),COMPLETED,0,-,anonymized/test1:fio,10,-,-,10737418240,1,1701037898968,1701037909000,1701038039000,140032,43751,-,22.0,0.0,4022272,10248192,4022272,10285056,3170953436,1056965026,193688,258062,0,1056964608,141656,124,/input/data/work/54/9f7154dc8416732ad80bae44bfbeb6,true,-
10,cpu10,54/820642,nf-548206427fe989a09ab8c36ecba7a55f,revertFile,9,revertFile (9),COMPLETED,0,-,anonymized/test1:fio,10,-,-,10737418240,1,1701037899016,1701037904000,1701038038000,138984,48465,-,20.3,0.0,3895296,10248192,3895296,10285056,3170953515,1056965028,193688,258062,0,1056964608,125743,118,/input/data/work/54/8206427fe989a09ab8c36ecba7a55f,true,-
32,cpu07,16/408000,nf-16408000aab75c83b966eb7d9c6595d9,revertFile,31,revertFile (31),COMPLETED,0,-,anonymized/test1:fio,10,-,-,10737418240,1,1701037899186,1701037902000,1701038038000,138814,50570,-,19.5,0.0,3887104,10248192,3887104,10285056,3170953561,1056965030,193688,258062,0,1056964608,157246,180,/input/data/work/16/408000aab75c83b966eb7d9c6595d9,true,-
25,cpu08,61/d80f14,nf-61d80f14ee011479c512dd06142097b6,revertFile,24,revertFile (24),COMPLETED,0,-,anonymized/test1:fio,10,-,-,10737418240,1,1701037899211,1701037909000,1701038039000,139789,43807,-,21.4,0.0,3854336,10248192,3854336,10285056,3170953436,1056965026,193688,258062,0,1056964608,135922,89,/input/data/work/61/d80f14ee011479c512dd06142097b6,true,-
8,cpu10,f9/52f287,nf-f952f2879deb0bcb993fb3b26eecaa36,revertFile,7,revertFile (7),COMPLETED,0,-,anonymized/test1:fio,10,-,-,10737418240,1,1701037899269,1701037904000,1701038038000,138731,48511,-,19.8,0.0,3883008,10248192,3883008,10285056,3170953514,1056965028,193688,258062,0,1056964608,145775,137,/input/data/work/f9/52f2879deb0bcb993fb3b26eecaa36,true,-
16,cpu07,14/a101bb,nf-14a101bb05daa0f523e3a15a563eae05,revertFile,15,revertFile (15),COMPLETED,0,-,anonymized/test1:fio,10,-,-,10737418240,1,1701037899395,1701037902000,1701038038000,138605,50742,-,19.6,0.0,3919872,10248192,3919872,10285056,3170953562,1056965030,193688,258062,0,1056964608,134784,122,/input/data/work/14/a101bb05daa0f523e3a15a563eae05,true,-
