task_id,hostname,hash,native_id,process,tag,name,status,exit,module,container,cpus,time,disk,memory,attempt,submit,start,complete,duration,realtime,queue,%cpu,%mem,rss,vmem,peak_rss,peak_vmem,rchar,wchar,syscr,syscw,read_bytes,write_bytes,vol_ctxt,inv_ctxt,workdir,scratch,error_action
2,cpu01,4f/47de57,nf-4f47de572d50c82b9c9699fad281f999,NFCORE_SAREK:SAREK:PREPARE_INTERVALS:BUILD_INTERVALS,[human_g1k_v37_decoy.fasta],NFCORE_SAREK:SAREK:PREPARE_INTERVALS:BUILD_INTERVALS ([human_g1k_v37_decoy.fasta]),COMPLETED,0,-,quay.io/biocontainers/gawk:5.1.0,1,14400000,-,1073741824,1,1700892356979,1700892357000,1700892361000,4021,0,-,60.4,0.0,0,0,0,0,52571,2601,145,17,0,12288,0,0,/input/data/work/4f/47de572d50c82b9c9699fad281f999,true,-
1,cpu06,d0/a3d38d,nf-d0a3d38de509f78311032d23c82cfb17,NFCORE_SAREK:SAREK:PREPARE_GENOME:UNZIP_ALLELES,G1000_alleles_hg19.zip,NFCORE_SAREK:SAREK:PREPARE_GENOME:UNZIP_ALLELES (G1000_alleles_hg19.zip),COMPLETED,0,-,quay.io/biocontainers/p7zip:15.09--h2d50403_4,1,14400000,-,1073741824,1,1700892356274,1700892358000,1700892366000,9726,0,-,87.9,0.0,2813952,11567104,2813952,11571200,11009932,33652581,506,1058,3170304,33701888,2,1,/input/data/work/d0/a3d38de509f78311032d23c82cfb17,true,-
89,cpu09,f9/4dcad5,nf-f94dcad5edaed750b992792497959c7a,NFCORE_SAREK:SAREK:PREPARE_INTERVALS:CREATE_INTERVALS_BED,human_g1k_v37_decoy.fasta.bed,NFCORE_SAREK:SAREK:PREPARE_INTERVALS:CREATE_INTERVALS_BED (human_g1k_v37_decoy.fasta.bed),COMPLETED,0,-,quay.io/biocontainers/gawk:5.1.0,1,14400000,-,1073741824,1,1700892367970,1700892371000,1700892387000,19030,1000,-,1.6,0.0,2928640,11567104,2928640,11571200,51895,2610,146,58,0,180224,2,1,/input/data/work/f9/4dcad5edaed750b992792497959c7a,true,-
10,cpu01,fa/282219,nf-fa282219caded6e1b55b398cd0d2086f,NFCORE_SAREK:SAREK:PREPARE_GENOME:UNZIP_GC,GC_G1000_hg19.zip,NFCORE_SAREK:SAREK:PREPARE_GENOME:UNZIP_GC (GC_G1000_hg19.zip),COMPLETED,0,-,quay.io/biocontainers/p7zip:15.09--h2d50403_4,1,14400000,-,1073741824,1,1700892357787,1700892358000,1700892387000,29213,15000,-,21.9,0.0,9928704,42303488,9928704,42311680,113274726,388442026,1076,11875,2535424,388448256,47,983,/input/data/work/fa/282219caded6e1b55b398cd0d2086f,true,-
98,cpu09,35/cb1b13,nf-35cb1b13509d73fbe9847b2f21a57001,NFCORE_SAREK:SAREK:PREPARE_INTERVALS:TABIX_BGZIPTABIX_INTERVAL_SPLIT,X_1-155270560,NFCORE_SAREK:SAREK:PREPARE_INTERVALS:TABIX_BGZIPTABIX_INTERVAL_SPLIT (X_1-155270560),COMPLETED,0,-,quay.io/biocontainers/tabix:1.11--hdfd78af_0,2,14400000,-,1073741824,1,1700892428789,1700892429000,1700892431000,2211,0,-,40.5,0.0,3203072,5632000,3203072,5636096,87820,3368,213,47,0,16384,2,3,/input/data/work/35/cb1b13509d73fbe9847b2f21a57001,true,-
116,cpu10,70/57215e,nf-7057215e7924f3f3a6546a9fa977eff1,NFCORE_SAREK:SAREK:PREPARE_INTERVALS:TABIX_BGZIPTABIX_INTERVAL_SPLIT,GL000192.1_1-547496,NFCORE_SAREK:SAREK:PREPARE_INTERVALS:TABIX_BGZIPTABIX_INTERVAL_SPLIT (GL000192.1_1-547496),COMPLETED,0,-,quay.io/biocontainers/tabix:1.11--hdfd78af_0,2,14400000,-,1073741824,1,1700892429298,1700892430000,1700892435000,5702,0,-,42.1,0.0,3284992,5632000,3284992,5636096,87938,3254,214,47,1810432,16384,2,3,/input/data/work/70/57215e7924f3f3a6546a9fa977eff1,true,-
105,cpu02,5d/fcbaa5,nf-5dfcbaa598816aaf25edad25628470ff,NFCORE_SAREK:SAREK:PREPARE_INTERVALS:TABIX_BGZIPTABIX_INTERVAL_SPLIT,14_1-107349540,NFCORE_SAREK:SAREK:PREPARE_INTERVALS:TABIX_BGZIPTABIX_INTERVAL_SPLIT (14_1-107349540),COMPLETED,0,-,quay.io/biocontainers/tabix:1.11--hdfd78af_0,2,14400000,-,1073741824,1,1700892429344,1700892436000,1700892437000,7656,0,-,46.6,0.0,3317760,5632000,3317760,5636096,87928,3309,212,47,0,16384,2,0,/input/data/work/5d/fcbaa598816aaf25edad25628470ff,true,-
111,cpu06,fd/1dee48,nf-fd1dee48614131ec37fe78090baeaf42,NFCORE_SAREK:SAREK:PREPARE_INTERVALS:TABIX_BGZIPTABIX_INTERVAL_SPLIT,Y_1-59373566,NFCORE_SAREK:SAREK:PREPARE_INTERVALS:TABIX_BGZIPTABIX_INTERVAL_SPLIT (Y_1-59373566),COMPLETED,0,-,quay.io/biocontainers/tabix:1.11--hdfd78af_0,2,14400000,-,1073741824,1,1700892429367,1700892430000,1700892437000,7633,3000,-,0.6,0.0,6057984,36196352,6283264,36200448,88878,4297,212,47,0,16384,8,5,/input/data/work/fd/1dee48614131ec37fe78090baeaf42,true,-
114,cpu01,19/bf00a6,nf-19bf00a60f8c715639b2138019687159,NFCORE_SAREK:SAREK:PREPARE_INTERVALS:TABIX_BGZIPTABIX_INTERVAL_SPLIT,21_1-48129895,NFCORE_SAREK:SAREK:PREPARE_INTERVALS:TABIX_BGZIPTABIX_INTERVAL_SPLIT (21_1-48129895),COMPLETED,0,-,quay.io/biocontainers/tabix:1.11--hdfd78af_0,2,14400000,-,1073741824,1,1700892429416,1700892433000,1700892436000,6584,0,-,50.4,0.0,3235840,5632000,3235840,5636096,87590,3278,211,47,0,16384,1,1,/input/data/work/19/bf00a60f8c715639b2138019687159,true,-
110,cpu09,82/117abd,nf-82117abd8ec8d88f15ee05beab3fd126,NFCORE_SAREK:SAREK:PREPARE_INTERVALS:TABIX_BGZIPTABIX_INTERVAL_SPLIT,20_1-63025520,NFCORE_SAREK:SAREK:PREPARE_INTERVALS:TABIX_BGZIPTABIX_INTERVAL_SPLIT (20_1-63025520),COMPLETED,0,-,quay.io/biocontainers/tabix:1.11--hdfd78af_0,2,14400000,-,1073741824,1,1700892429545,1700892431000,1700892435000,5455,1000,-,8.0,0.0,3194880,5632000,3194880,5636096,87819,3283,212,47,0,16384,2,4,/input/data/work/82/117abd8ec8d88f15ee05beab3fd126,true,-
126,cpu06,8f/9260bc,nf-8f9260bc6ec27195b7e3547b8ae2abbb,NFCORE_SAREK:SAREK:PREPARE_INTERVALS:TABIX_BGZIPTABIX_INTERVAL_SPLIT,GL000219.1_1-179198,NFCORE_SAREK:SAREK:PREPARE_INTERVALS:TABIX_BGZIPTABIX_INTERVAL_SPLIT (GL000219.1_1-179198),COMPLETED,0,-,quay.io/biocontainers/tabix:1.11--hdfd78af_0,2,14400000,-,1073741824,1,1700892429671,1700892430000,1700892437000,7329,0,-,18.5,0.0,3207168,5632000,3207168,5636096,87830,3248,213,47,0,16384,2,3,/input/data/work/8f/9260bc6ec27195b7e3547b8ae2abbb,true,-
91,cpu01,16/f24073,nf-16f240739512d628e1e4b31446a74c65,NFCORE_SAREK:SAREK:PREPARE_INTERVALS:TABIX_BGZIPTABIX_INTERVAL_SPLIT,1_1-249250621,NFCORE_SAREK:SAREK:PREPARE_INTERVALS:TABIX_BGZIPTABIX_INTERVAL_SPLIT (1_1-249250621),COMPLETED,0,-,quay.io/biocontainers/tabix:1.11--hdfd78af_0,2,14400000,-,1073741824,1,1700892428729,1700892429000,1700892436000,7271,0,-,73.8,0.0,3231744,5632000,3231744,5636096,87590,3413,211,47,1814528,16384,1,1,/input/data/work/16/f240739512d628e1e4b31446a74c65,true,-
107,cpu10,41/6c7267,nf-416c7267cc209439fb6a17762514c70f,NFCORE_SAREK:SAREK:PREPARE_INTERVALS:TABIX_BGZIPTABIX_INTERVAL_SPLIT,16_1-90354753,NFCORE_SAREK:SAREK:PREPARE_INTERVALS:TABIX_BGZIPTABIX_INTERVAL_SPLIT (16_1-90354753),COMPLETED,0,-,quay.io/biocontainers/tabix:1.11--hdfd78af_0,2,14400000,-,1073741824,1,1700892428846,1700892430000,1700892443000,14154,8000,-,0.4,0.0,3235840,5632000,3235840,5636096,87901,3297,215,47,0,16384,3,2,/input/data/work/41/6c7267cc209439fb6a17762514c70f,true,-
106,cpu02,a9/9949bc,nf-a99949bc4c34a1ac7d19738b38da4e6f,NFCORE_SAREK:SAREK:PREPARE_INTERVALS:TABIX_BGZIPTABIX_INTERVAL_SPLIT,15_1-102531392,NFCORE_SAREK:SAREK:PREPARE_INTERVALS:TABIX_BGZIPTABIX_INTERVAL_SPLIT (15_1-102531392),COMPLETED,0,-,quay.io/biocontainers/tabix:1.11--hdfd78af_0,2,14400000,-,1073741824,1,1700892428869,1700892430000,1700892436000,7131,0,-,42.1,0.0,3194880,5632000,3194880,5636096,87927,3308,216,47,0,16384,2,3,/input/data/work/a9/9949bc4c34a1ac7d19738b38da4e6f,true,-
109,cpu06,4d/c95eee,nf-4dc95eee5c7bd180af09925784c4f014,NFCORE_SAREK:SAREK:PREPARE_INTERVALS:TABIX_BGZIPTABIX_INTERVAL_SPLIT,18_1-78077248,NFCORE_SAREK:SAREK:PREPARE_INTERVALS:TABIX_BGZIPTABIX_INTERVAL_SPLIT (18_1-78077248),COMPLETED,0,-,quay.io/biocontainers/tabix:1.11--hdfd78af_0,2,14400000,-,1073741824,1,1700892428895,1700892429000,1700892441000,12105,0,-,36.1,0.0,3252224,5632000,3252224,5636096,87793,3292,213,47,0,16384,2,2,/input/data/work/4d/c95eee5c7bd180af09925784c4f014,true,-
92,cpu01,cd/5e5a09,nf-cd5e5a09ff1b9be703f2030c4ad4b144,NFCORE_SAREK:SAREK:PREPARE_INTERVALS:TABIX_BGZIPTABIX_INTERVAL_SPLIT,2_1-243199373,NFCORE_SAREK:SAREK:PREPARE_INTERVALS:TABIX_BGZIPTABIX_INTERVAL_SPLIT (2_1-243199373),COMPLETED,0,-,quay.io/biocontainers/tabix:1.11--hdfd78af_0,2,14400000,-,1073741824,1,1700892428919,1700892433000,1700892436000,7081,0,-,51.2,0.0,3223552,5632000,3223552,5636096,87589,3411,212,47,0,16384,1,1,/input/data/work/cd/5e5a09ff1b9be703f2030c4ad4b144,true,-
125,cpu10,44/ac63fd,nf-44ac63fd5f01c7499447ecf7e18c694e,NFCORE_SAREK:SAREK:PREPARE_INTERVALS:TABIX_BGZIPTABIX_INTERVAL_SPLIT,GL000224.1_1-179693,NFCORE_SAREK:SAREK:PREPARE_INTERVALS:TABIX_BGZIPTABIX_INTERVAL_SPLIT (GL000224.1_1-179693),COMPLETED,0,-,quay.io/biocontainers/tabix:1.11--hdfd78af_0,2,14400000,-,1073741824,1,1700892428969,1700892430000,1700892443000,14031,0,-,22.5,0.0,3260416,5632000,3260416,5636096,87939,3250,212,47,0,16384,2,13,/input/data/work/44/ac63fd5f01c7499447ecf7e18c694e,true,-
113,cpu02,92/ad3af2,nf-92ad3af2113993d105dec28925f19ccb,NFCORE_SAREK:SAREK:PREPARE_INTERVALS:TABIX_BGZIPTABIX_INTERVAL_SPLIT,22_1-51304566,NFCORE_SAREK:SAREK:PREPARE_INTERVALS:TABIX_BGZIPTABIX_INTERVAL_SPLIT (22_1-51304566),COMPLETED,0,-,quay.io/biocontainers/tabix:1.11--hdfd78af_0,2,14400000,-,1073741824,1,1700892429065,1700892430000,1700892436000,6935,0,-,24.9,0.0,3198976,5632000,3198976,5636096,87922,3281,212,47,0,16384,2,3,/input/data/work/92/ad3af2113993d105dec28925f19ccb,true,-
99,cpu07,68/ad8fa3,nf-68ad8fa32994d9caa7d245a3890b8c77,NFCORE_SAREK:SAREK:PREPARE_INTERVALS:TABIX_BGZIPTABIX_INTERVAL_SPLIT,8_1-146364022,NFCORE_SAREK:SAREK:PREPARE_INTERVALS:TABIX_BGZIPTABIX_INTERVAL_SPLIT (8_1-146364022),COMPLETED,0,-,quay.io/biocontainers/tabix:1.11--hdfd78af_0,2,14400000,-,1073741824,1,1700892429089,1700892430000,1700892445000,15911,2000,-,2.7,0.0,4587520,36196352,4587520,36200448,87925,3366,215,47,0,16384,8,9,/input/data/work/68/ad8fa32994d9caa7d245a3890b8c77,true,-
94,cpu06,6f/2dacdc,nf-6f2dacdcef2796ce80806c689d160a8a,NFCORE_SAREK:SAREK:PREPARE_INTERVALS:TABIX_BGZIPTABIX_INTERVAL_SPLIT,4_1-191154276,NFCORE_SAREK:SAREK:PREPARE_INTERVALS:TABIX_BGZIPTABIX_INTERVAL_SPLIT (4_1-191154276),COMPLETED,0,-,quay.io/biocontainers/tabix:1.11--hdfd78af_0,2,14400000,-,1073741824,1,1700892429113,1700892430000,1700892437000,7887,0,-,48.2,0.0,3293184,5632000,3293184,5636096,87792,3385,212,47,0,16384,2,1,/input/data/work/6f/2dacdcef2796ce80806c689d160a8a,true,-
112,cpu01,c9/07face,nf-c907face213424dbe76966f16ecb1359,NFCORE_SAREK:SAREK:PREPARE_INTERVALS:TABIX_BGZIPTABIX_INTERVAL_SPLIT,19_1-59128983,NFCORE_SAREK:SAREK:PREPARE_INTERVALS:TABIX_BGZIPTABIX_INTERVAL_SPLIT (19_1-59128983),COMPLETED,0,-,quay.io/biocontainers/tabix:1.11--hdfd78af_0,2,14400000,-,1073741824,1,1700892429184,1700892433000,1700892436000,6816,0,-,81.4,0.0,3256320,5632000,3256320,5636096,87590,3281,211,47,0,16384,1,2,/input/data/work/c9/07face213424dbe76966f16ecb1359,true,-
121,cpu09,37/379796,nf-37379796c1ed0950a2f5c461dae66848,NFCORE_SAREK:SAREK:PREPARE_INTERVALS:TABIX_BGZIPTABIX_INTERVAL_SPLIT,GL000222.1_1-186861,NFCORE_SAREK:SAREK:PREPARE_INTERVALS:TABIX_BGZIPTABIX_INTERVAL_SPLIT (GL000222.1_1-186861),COMPLETED,0,-,quay.io/biocontainers/tabix:1.11--hdfd78af_0,2,14400000,-,1073741824,1,1700892429254,1700892430000,1700892446000,16746,8000,-,0.5,0.0,3256320,5632000,3256320,5636096,87854,3248,213,47,0,16384,3,3,/input/data/work/37/379796c1ed0950a2f5c461dae66848,true,-
96,cpu08,8a/3523a7,nf-8a3523a74d14842608bef407db990fac,NFCORE_SAREK:SAREK:PREPARE_INTERVALS:TABIX_BGZIPTABIX_INTERVAL_SPLIT,6_1-171115067,NFCORE_SAREK:SAREK:PREPARE_INTERVALS:TABIX_BGZIPTABIX_INTERVAL_SPLIT (6_1-171115067),COMPLETED,0,-,quay.io/biocontainers/tabix:1.11--hdfd78af_0,2,14400000,-,1073741824,1,1700892429320,1700892430000,1700892447000,17680,13000,-,0.3,0.0,3141632,5632000,3141632,5636096,87813,3375,213,47,0,16384,3,3,/input/data/work/8a/3523a74d14842608bef407db990fac,true,-
108,cpu07,12/6ff60c,nf-126ff60c9e5663fd55eca6effc088694,NFCORE_SAREK:SAREK:PREPARE_INTERVALS:TABIX_BGZIPTABIX_INTERVAL_SPLIT,17_1-81195210,NFCORE_SAREK:SAREK:PREPARE_INTERVALS:TABIX_BGZIPTABIX_INTERVAL_SPLIT (17_1-81195210),COMPLETED,0,-,quay.io/biocontainers/tabix:1.11--hdfd78af_0,2,14400000,-,1073741824,1,1700892429392,1700892430000,1700892445000,15608,2000,-,1.8,0.0,3317760,5632000,3317760,5636096,87925,3296,211,47,0,16384,3,9,/input/data/work/12/6ff60c9e5663fd55eca6effc088694,true,-
