task_id,hostname,hash,native_id,process,tag,name,status,exit,module,container,cpus,time,disk,memory,attempt,submit,start,complete,duration,realtime,queue,%cpu,%mem,rss,vmem,peak_rss,peak_vmem,rchar,wchar,syscr,syscw,read_bytes,write_bytes,vol_ctxt,inv_ctxt,workdir,scratch,error_action
28,cpu10,d1/a41c03,nf-d1a41c039ee3f87cabc5a5a0a0e7aab3,writeLargeFile,28,writeLargeFile (28),COMPLETED,0,-,anonymized/test1:fio,10,-,-,10737418240,1,1704420742725,1704420743000,1704420898000,155275,1008,-,108.1,0.0,28078080,326901760,28078080,326938624,108872,950011919,254,231954,4096,950009856,5,5,/input/data/work/d1/a41c039ee3f87cabc5a5a0a0e7aab3,true,-
7,cpu10,29/ca8957,nf-29ca8957e21c39d521df6e6ca760919e,writeLargeFile,7,writeLargeFile (7),COMPLETED,0,-,anonymized/test1:fio,10,-,-,10737418240,1,1704420742976,1704420743000,1704420898000,155024,978,-,109.9,0.0,27918336,326901760,27918336,326938624,108838,877660141,254,214290,4096,877658112,7,6,/input/data/work/29/ca8957e21c39d521df6e6ca760919e,true,-
31,cpu10,c7/a420eb,nf-c7a420ebe04d8cff7744fcf87b77940c,writeLargeFile,31,writeLargeFile (31),COMPLETED,0,-,anonymized/test1:fio,10,-,-,10737418240,1,1704420743241,1704420744000,1704420899000,155759,1023,-,108.4,0.0,28651520,326897664,28651520,326934528,108827,969934818,254,236818,4096,969932800,5,5,/input/data/work/c7/a420ebe04d8cff7744fcf87b77940c,true,-
13,cpu01,e5/32769f,nf-e532769fed9f76cfde6765325ec779df,writeLargeFile,13,writeLargeFile (13),COMPLETED,0,-,anonymized/test1:fio,10,-,-,10737418240,1,1704420742910,1704420743000,1704420913000,170090,1026,-,108.3,0.0,27901952,326901760,27901952,326938624,108050,990906350,252,241938,36864,990904320,3,4,/input/data/work/e5/32769fed9f76cfde6765325ec779df,true,-
23,cpu01,fc/37c747,nf-fc37c747361c90561b2753c7441e1c92,writeLargeFile,23,writeLargeFile (23),COMPLETED,0,-,anonymized/test1:fio,10,-,-,10737418240,1,1704420743174,1704420744000,1704420913000,169826,1361,-,85.8,0.0,27955200,422408192,28774400,590696448,108012,1002440649,252,244754,28672,1002438656,107,28,/input/data/work/fc/37c747361c90561b2753c7441e1c92,true,-
8,cpu01,22/9eac57,nf-229eac5715bbd416642ee846eab3e76a,writeLargeFile,8,writeLargeFile (8),COMPLETED,0,-,anonymized/test1:fio,10,-,-,10737418240,1,1704420743306,1704420744000,1704420913000,169694,1248,-,94.0,0.0,28135424,326901760,28135424,326938624,108012,1017120713,252,248338,40960,1017118720,4,6,/input/data/work/22/9eac5715bbd416642ee846eab3e76a,true,-
30,cpu02,2c/22c975,nf-2c22c975f8b6f0fa6c6f6e4912d1cb42,writeLargeFile,30,writeLargeFile (30),COMPLETED,0,-,anonymized/test1:fio,10,-,-,10737418240,1,1704420742879,1704420743000,1704420919000,176121,1023,-,109.5,0.0,27877376,326897664,27877376,326934528,108853,912263162,254,222738,4096,912261120,5,6,/input/data/work/2c/22c975f8b6f0fa6c6f6e4912d1cb42,true,-
25,cpu02,05/1651a8,nf-051651a8ce3dcb7844e9ebca28f922c2,writeLargeFile,25,writeLargeFile (25),COMPLETED,0,-,anonymized/test1:fio,10,-,-,10737418240,1,1704420743006,1704420743000,1704420921000,177994,1146,-,108.5,0.0,33406976,776908800,34574336,945332224,108870,1001392139,254,244498,4096,1001390080,107,96,/input/data/work/05/1651a8ce3dcb7844e9ebca28f922c2,true,-
12,cpu03,72/e8b272,nf-72e8b272168d49fa8a2325cdf7d80e94,writeLargeFile,12,writeLargeFile (12),COMPLETED,0,-,anonymized/test1:fio,10,-,-,10737418240,1,1704420743110,1704420743000,1704420929000,185890,1151,-,108.5,0.0,33439744,776908800,34619392,945332224,108861,1070598143,255,261394,4096,1070596096,113,99,/input/data/work/72/e8b272168d49fa8a2325cdf7d80e94,true,-
9,cpu02,c4/eb7421,nf-c4eb7421bb55f1776e93daf3e3d1023c,writeLargeFile,9,writeLargeFile (9),COMPLETED,0,-,anonymized/test1:fio,10,-,-,10737418240,1,1704420743336,1704420744000,1704420919000,175664,973,-,110.3,0.0,28549120,326897664,28549120,326934528,108844,875562990,254,213778,4096,875560960,5,4,/input/data/work/c4/eb7421bb55f1776e93daf3e3d1023c,true,-
