task_id,hostname,hash,native_id,process,tag,name,status,exit,module,container,cpus,time,disk,memory,attempt,submit,start,complete,duration,realtime,queue,%cpu,%mem,rss,vmem,peak_rss,peak_vmem,rchar,wchar,syscr,syscw,read_bytes,write_bytes,vol_ctxt,inv_ctxt,workdir,scratch,error_action
22,cpu01,d6/ad7309,nf-d6ad7309abd28ff3ee629e466aed244c,writeLargeFile,22,writeLargeFile (22),COMPLETED,0,-,anonymized/test1:fio,10,-,-,10737418240,1,1701045290067,1701045290000,1701045368000,77933,1146,-,106.0,0.0,33521664,776908800,34619392,945332224,108483,1050675212,253,256530,0,1050673152,107,101,/input/data/work/d6/ad7309abd28ff3ee629e466aed244c,true,-
13,cpu01,0e/796bc4,nf-0e796bc4dccea874ac486ab556bb8cff,writeLargeFile,13,writeLargeFile (13),COMPLETED,0,-,anonymized/test1:fio,10,-,-,10737418240,1,1701045290290,1701045291000,1701045368000,77710,1101,-,109.0,0.0,27983872,326901760,27983872,326938624,108446,990906345,252,241938,0,990904320,2,6,/input/data/work/0e/796bc4dccea874ac486ab556bb8cff,true,-
30,cpu01,c7/ac50cf,nf-c7ac50cf97f02ba12ddc8876b5e4f435,writeLargeFile,30,writeLargeFile (30),COMPLETED,0,-,anonymized/test1:fio,10,-,-,10737418240,1,1701045290474,1701045291000,1701045368000,77526,1029,-,108.0,0.0,28225536,326897664,28225536,326934528,108435,912263134,252,222738,0,912261120,2,8,/input/data/work/c7/ac50cf97f02ba12ddc8876b5e4f435,true,-
4,cpu03,fc/acba70,nf-fcacba70fa42260267026345f510dd92,writeLargeFile,4,writeLargeFile (4),COMPLETED,0,-,anonymized/test1:fio,10,-,-,10737418240,1,1701045290036,1701045291000,1701045371000,80964,1153,-,108.1,0.0,32493568,776908800,33611776,945332224,108856,1012926498,254,247314,0,1012924416,101,110,/input/data/work/fc/acba70fa42260267026345f510dd92,true,-
32,cpu07,2f/d96237,nf-2fd9623791d276f5e1976bf403c88543,writeLargeFile,32,writeLargeFile (32),COMPLETED,0,-,anonymized/test1:fio,10,-,-,10737418240,1,1701045290093,1701045301000,1701045377000,86907,2033,-,62.5,0.0,28389376,360488960,29491200,596021248,108847,1069549573,255,261138,0,1069547520,26,23,/input/data/work/2f/d9623791d276f5e1976bf403c88543,true,-
27,cpu02,73/2731a0,nf-732731a073ca467acf9567dbf958bcc9,writeLargeFile,27,writeLargeFile (27),COMPLETED,0,-,anonymized/test1:fio,10,-,-,10737418240,1,1701045290121,1701045295000,1701045375000,84879,1067,-,108.3,0.0,28200960,422273024,29380608,590696448,108782,913311712,254,222994,0,913309696,94,22,/input/data/work/73/2731a073ca467acf9567dbf958bcc9,true,-
19,cpu10,0a/2b0ee7,nf-0a2b0ee70978a342fde3cec2efb5fd60,writeLargeFile,19,writeLargeFile (19),COMPLETED,0,-,anonymized/test1:fio,10,-,-,10737418240,1,1701045290149,1701045301000,1701045376000,85851,1135,-,104.5,0.0,32698368,776908800,33828864,945332224,108772,994052075,254,242706,0,994050048,97,99,/input/data/work/0a/2b0ee70978a342fde3cec2efb5fd60,true,-
29,cpu08,f0/f58c71,nf-f0f58c7166e156380935a5b71737453b,writeLargeFile,29,writeLargeFile (29),COMPLETED,0,-,anonymized/test1:fio,10,-,-,10737418240,1,1701045290176,1701045296000,1701045377000,86824,1184,-,100.4,0.0,32956416,776908800,34041856,945332224,108690,1018169316,254,248594,0,1018167296,148,95,/input/data/work/f0/f58c7166e156380935a5b71737453b,true,-
11,cpu03,c8/74409b,nf-c874409bcd0514e07c2fc3a5cf9df711,writeLargeFile,11,writeLargeFile (11),COMPLETED,0,-,anonymized/test1:fio,10,-,-,10737418240,1,1701045290202,1701045291000,1701045371000,80798,1139,-,107.6,0.0,32546816,776908800,33726464,945332224,108856,951060512,254,232210,0,951058432,104,144,/input/data/work/c8/74409bcd0514e07c2fc3a5cf9df711,true,-
41,cpu09,6f/83b784,nf-6f83b784406de2ce84347bb692c9295e,writeLargeFile,41,writeLargeFile (41),COMPLETED,0,-,anonymized/test1:fio,10,-,-,10737418240,1,1701045290230,1701045298000,1701045373000,82770,1493,-,76.2,0.0,32940032,776900608,34066432,945324032,108693,888145896,254,216850,0,888143872,58,53,/input/data/work/6f/83b784406de2ce84347bb692c9295e,true,-
