task_id,hostname,hash,native_id,process,tag,name,status,exit,module,container,cpus,time,disk,memory,attempt,submit,start,complete,duration,realtime,queue,%cpu,%mem,rss,vmem,peak_rss,peak_vmem,rchar,wchar,syscr,syscw,read_bytes,write_bytes,vol_ctxt,inv_ctxt,workdir,scratch,error_action
14,cpu09,d4/781d2b,nf-d4781d2b9108c759d510a01f3e57c5dc,writeLargeFile,14,writeLargeFile (14),COMPLETED,0,-,anonymized/test1:fio,10,-,-,10737418240,1,1704402859435,1704402860000,1704403025000,165565,1094,-,107.6,0.0,28004352,326901760,28004352,326938624,108828,961546284,254,234770,4096,961544192,5,4,/input/data/work/d4/781d2b9108c759d510a01f3e57c5dc,true,-
25,cpu09,71/1a7679,nf-711a7679c3ed7221d8a2a4d0915afce9,writeLargeFile,25,writeLargeFile (25),COMPLETED,0,-,anonymized/test1:fio,10,-,-,10737418240,1,1704402859685,1704402860000,1704403026000,166315,1126,-,106.0,0.0,28598272,422277120,29212672,590700544,108800,1001392145,254,244498,8192,1001390080,101,21,/input/data/work/71/1a7679c3ed7221d8a2a4d0915afce9,true,-
28,cpu09,b5/294448,nf-b52944487a05b92e9e5d10f5c425466f,writeLargeFile,28,writeLargeFile (28),COMPLETED,0,-,anonymized/test1:fio,10,-,-,10737418240,1,1704402859893,1704402860000,1704403025000,165107,1058,-,108.6,0.0,28405760,326901760,28405760,326938624,108811,950011930,254,231954,4096,950009856,5,4,/input/data/work/b5/2944487a05b92e9e5d10f5c425466f,true,-
1,cpu08,1b/5340a7,nf-1b5340a78edfff57dbb4d76cebe83f5e,writeLargeFile,1,writeLargeFile (1),COMPLETED,0,-,anonymized/test1:fio,10,-,-,10737418240,1,1704402859266,1704402859000,1704403040000,180734,1338,-,92.2,0.0,33464320,776900608,34574336,945324032,108880,1056966723,258,258066,4096,1056964608,174,96,/input/data/work/1b/5340a78edfff57dbb4d76cebe83f5e,true,-
22,cpu01,3e/11563d,nf-3e11563de58ddf59a7a406f4961de66e,writeLargeFile,22,writeLargeFile (22),COMPLETED,0,-,anonymized/test1:fio,10,-,-,10737418240,1,1704402859466,1704402860000,1704403042000,182534,1185,-,107.5,0.0,32976896,776900608,34070528,945324032,108044,1050675188,254,256530,36864,1050673152,115,112,/input/data/work/3e/11563de58ddf59a7a406f4961de66e,true,-
5,cpu08,bd/2392ae,nf-bd2392aec0f53bd069401a63facaaabb,writeLargeFile,5,writeLargeFile (5),COMPLETED,0,-,anonymized/test1:fio,10,-,-,10737418240,1,1704402859622,1704402860000,1704403040000,180378,1482,-,85.0,0.0,33464320,776908800,34631680,945332224,108877,908068916,260,221714,4096,908066816,161,80,/input/data/work/bd/2392aec0f53bd069401a63facaaabb,true,-
26,cpu01,fd/746dbb,nf-fd746dbbc79dadcd78d6c846edcc923e,writeLargeFile,26,writeLargeFile (26),COMPLETED,0,-,anonymized/test1:fio,10,-,-,10737418240,1,1704402859742,1704402860000,1704403042000,182258,1154,-,105.3,0.0,33329152,776908800,34496512,945332224,108007,1048578008,252,256018,32768,1048576000,113,108,/input/data/work/fd/746dbbc79dadcd78d6c846edcc923e,true,-
18,cpu07,7c/e888ca,nf-7ce888ca4facd0e70ea96247d55aed9a,writeLargeFile,18,writeLargeFile (18),COMPLETED,0,-,anonymized/test1:fio,10,-,-,10737418240,1,1704402859775,1704402860000,1704403047000,187225,1638,-,80.8,0.0,32612352,776908800,33689600,945332224,108951,973080642,260,237586,4096,973078528,160,76,/input/data/work/7c/e888ca4facd0e70ea96247d55aed9a,true,-
31,cpu08,77/4dc287,nf-774dc287ddecd9a4b74d7c41c05ebdb3,writeLargeFile,31,writeLargeFile (31),COMPLETED,0,-,anonymized/test1:fio,10,-,-,10737418240,1,1704402859805,1704402860000,1704403041000,181195,1643,-,74.2,0.0,33247232,776908800,34426880,945332224,108926,969934942,261,236818,4096,969932800,148,76,/input/data/work/77/4dc287ddecd9a4b74d7c41c05ebdb3,true,-
4,cpu01,67/9e9ea9,nf-679e9ea900ed64e2fa3c144efb9eab66,writeLargeFile,4,writeLargeFile (4),COMPLETED,0,-,anonymized/test1:fio,10,-,-,10737418240,1,1704402859864,1704402860000,1704403042000,182136,1124,-,108.0,0.0,27799552,422277120,28577792,590700544,107993,1012926408,252,247314,36864,1012924416,110,29,/input/data/work/67/9e9ea900ed64e2fa3c144efb9eab66,true,-
9,cpu07,13/368ae1,nf-13368ae19a1c8b841ad47c28ae5ef64f,writeLargeFile,9,writeLargeFile (9),COMPLETED,0,-,anonymized/test1:fio,10,-,-,10737418240,1,1704402860023,1704402864000,1704403049000,188977,2314,-,45.0,0.0,3411968,5857280,3411968,5894144,108838,875562989,252,213778,4096,875560960,9,0,/input/data/work/13/368ae19a1c8b841ad47c28ae5ef64f,true,-
23,cpu06,36/d05b29,nf-36d05b29dcf39e663b8882dc7bee37e1,writeLargeFile,23,writeLargeFile (23),COMPLETED,0,-,anonymized/test1:fio,10,-,-,10737418240,1,1704402859497,1704402860000,1704403054000,194503,1257,-,100.1,0.0,32997376,776900608,34029568,945324032,108849,1002440740,256,244754,4096,1002438656,159,82,/input/data/work/36/d05b29dcf39e663b8882dc7bee37e1,true,-
20,cpu07,a2/4a8def,nf-a24a8def3bdae98e9cc38f3e80030d36,writeLargeFile,20,writeLargeFile (20),COMPLETED,0,-,anonymized/test1:fio,10,-,-,10737418240,1,1704402859528,1704402860000,1704403047000,187472,1596,-,82.0,0.0,32489472,776900608,33669120,945324032,108943,956303418,260,233490,4096,956301312,159,81,/input/data/work/a2/4a8def3bdae98e9cc38f3e80030d36,true,-
32,cpu03,f0/0c3d2e,nf-f00c3d2e193ad8800d4b6edf5895ab77,writeLargeFile,32,writeLargeFile (32),COMPLETED,0,-,anonymized/test1:fio,10,-,-,10737418240,1,1704402859560,1704402860000,1704403062000,202440,1217,-,100.3,0.0,33517568,776908800,34697216,945332224,108900,1069549604,256,261138,4096,1069547520,114,91,/input/data/work/f0/0c3d2e193ad8800d4b6edf5895ab77,true,-
19,cpu02,09/e8aed9,nf-09e8aed93e77bbc425f96c9ff65d5c6b,writeLargeFile,19,writeLargeFile (19),COMPLETED,0,-,anonymized/test1:fio,10,-,-,10737418240,1,1704402859652,1704402860000,1704403069000,209348,1063,-,107.6,0.0,27910144,326897664,27910144,326934528,108852,994052089,254,242706,4096,994050048,5,5,/input/data/work/09/e8aed93e77bbc425f96c9ff65d5c6b,true,-
21,cpu06,45/3c2c73,nf-453c2c73bc1396579ad27c23f9358b95,writeLargeFile,21,writeLargeFile (21),COMPLETED,0,-,anonymized/test1:fio,10,-,-,10737418240,1,1704402859712,1704402860000,1704403053000,193288,1119,-,108.9,0.0,27635712,422277120,28475392,590700544,108776,967837667,254,236306,4096,967835648,104,19,/input/data/work/45/3c2c73bc1396579ad27c23f9358b95,true,-
33,cpu10,f0/6303b3,nf-f06303b3af3dc6257929ef4f6cc69ebb,writeLargeFile,33,writeLargeFile (33),COMPLETED,0,-,anonymized/test1:fio,10,-,-,10737418240,1,1704402859834,1704402864000,1704403076000,216166,5044,-,20.0,0.0,3321856,5857280,3321856,5894144,108822,887097311,251,216594,4096,887095296,9,0,/input/data/work/f0/6303b3af3dc6257929ef4f6cc69ebb,true,-
6,cpu02,4c/f45de9,nf-4cf45de9d077037dd87fe64d1cb7e91d,writeLargeFile,6,writeLargeFile (6),COMPLETED,0,-,anonymized/test1:fio,10,-,-,10737418240,1,1704402859930,1704402860000,1704403070000,210070,1449,-,81.1,0.0,28368896,326897664,28368896,326934528,108845,1058015220,254,258322,4096,1058013184,7,3,/input/data/work/4c/f45de9d077037dd87fe64d1cb7e91d,true,-
29,cpu03,7a/fefdbc,nf-7afefdbc699229ec1305cad2cfab2662,writeLargeFile,29,writeLargeFile (29),COMPLETED,0,-,anonymized/test1:fio,10,-,-,10737418240,1,1704402859964,1704402862000,1704403064000,204036,1911,-,59.5,0.0,33472512,709799936,34603008,945332224,108836,1018169324,254,248594,4096,1018167296,38,25,/input/data/work/7a/fefdbc699229ec1305cad2cfab2662,true,-
38,cpu06,36/5fcb17,nf-365fcb1713abd74fe259bfb65e3e8169,writeLargeFile,38,writeLargeFile (38),COMPLETED,0,-,anonymized/test1:fio,10,-,-,10737418240,1,1704402859995,1704402860000,1704403054000,194005,1089,-,110.2,0.0,27435008,326897664,27435008,326934528,108775,954206178,254,232978,4096,954204160,7,4,/input/data/work/36/5fcb1713abd74fe259bfb65e3e8169,true,-
17,cpu10,d4/dc2f92,nf-d4dc2f92d1d4278815542090fb7e0214,writeLargeFile,17,writeLargeFile (17),COMPLETED,0,-,anonymized/test1:fio,10,-,-,10737418240,1,1704402859314,1704402860000,1704403075000,215686,1048,-,110.8,0.0,28049408,326897664,28049408,326934528,108865,1017120779,254,248338,4096,1017118720,5,3,/input/data/work/d4/dc2f92d1d4278815542090fb7e0214,true,-
13,cpu03,36/932f03,nf-36932f0306168fea0bbdedb631713daa,writeLargeFile,13,writeLargeFile (13),COMPLETED,0,-,anonymized/test1:fio,10,-,-,10737418240,1,1704402859355,1704402860000,1704403062000,202645,1130,-,106.5,0.0,28381184,422277120,29114368,590700544,108889,990906397,254,241938,4096,990904320,104,20,/input/data/work/36/932f0306168fea0bbdedb631713daa,true,-
7,cpu02,f4/1bb235,nf-f41bb2350119901bcff19417eff021fe,writeLargeFile,7,writeLargeFile (7),COMPLETED,0,-,anonymized/test1:fio,10,-,-,10737418240,1,1704402859397,1704402860000,1704403069000,209603,1039,-,101.5,0.0,27901952,326901760,27901952,326938624,108865,877660165,254,214290,4096,877658112,5,5,/input/data/work/f4/1bb2350119901bcff19417eff021fe,true,-
12,cpu10,22/ed5783,nf-22ed57838f4942a7f71cac8d89458b00,writeLargeFile,12,writeLargeFile (12),COMPLETED,0,-,anonymized/test1:fio,10,-,-,10737418240,1,1704402859591,1704402860000,1704403077000,217409,1075,-,109.7,0.0,28606464,326901760,28606464,326938624,108841,1070598132,254,261394,4096,1070596096,5,3,/input/data/work/22/ed57838f4942a7f71cac8d89458b00,true,-
3,cpu09,40/8e0197,nf-408e019749a80b50e10d801376c4dbd4,writeLargeFile,3,writeLargeFile (3),COMPLETED,0,-,anonymized/test1:fio,10,-,-,10737418240,1,1704402860051,1704403030000,1704403211000,350949,1474,-,79.3,0.0,33325056,776908800,34402304,945332224,108762,984614890,254,240402,4096,984612864,74,69,/input/data/work/40/8e019749a80b50e10d801376c4dbd4,true,-
94,cpu09,ed/2470dd,nf-ed2470ddbec7c725c6febaead2666bc7,writeLargeFile,94,writeLargeFile (94),COMPLETED,0,-,anonymized/test1:fio,10,-,-,10737418240,1,1704402872551,1704403033000,1704403213000,340449,1403,-,80.6,0.0,33374208,776900608,34553856,945324032,108725,1030752197,254,251666,4096,1030750208,69,65,/input/data/work/ed/2470ddbec7c725c6febaead2666bc7,true,-
63,cpu08,26/8e97fc,nf-268e97fce62de7d06d8a2c4cabdd091b,writeLargeFile,63,writeLargeFile (63),COMPLETED,0,-,anonymized/test1:fio,10,-,-,10737418240,1,1704402887390,1704403046000,1704403222000,334610,1486,-,80.1,0.0,33447936,776908800,34627584,945332224,108763,996149214,254,243218,4096,996147200,74,65,/input/data/work/26/8e97fce62de7d06d8a2c4cabdd091b,true,-
95,cpu07,31/0dd04d,nf-310dd04d231e4db1a583c4ba8d30c5a7,writeLargeFile,95,writeLargeFile (95),COMPLETED,0,-,anonymized/test1:fio,10,-,-,10737418240,1,1704402899536,1704403054000,1704403229000,329464,1641,-,68.2,0.0,32546816,776908800,33726464,945332224,108819,989857754,254,241682,4096,989855744,65,59,/input/data/work/31/0dd04d231e4db1a583c4ba8d30c5a7,true,-
62,cpu07,cc/981c8e,nf-cc981c8e87382b0f92ece9ae246fa3f5,writeLargeFile,62,writeLargeFile (62),COMPLETED,0,-,anonymized/test1:fio,10,-,-,10737418240,1,1704402908908,1704403054000,1704403227000,318092,1569,-,70.0,0.0,32419840,776900608,33566720,945324032,108801,889194440,254,217106,4096,889192448,67,58,/input/data/work/cc/981c8e87382b0f92ece9ae246fa3f5,true,-
58,cpu02,f9/f23d70,nf-f9f23d70deceb93bcc0eae21f12f0065,writeLargeFile,58,writeLargeFile (58),COMPLETED,0,-,anonymized/test1:fio,10,-,-,10737418240,1,1704402916293,1704403074000,1704403242000,325707,1545,-,79.6,0.0,33497088,776908800,34627584,945332224,108844,1063258098,254,259602,4096,1063256064,68,58,/input/data/work/f9/f23d70deceb93bcc0eae21f12f0065,true,-
48,cpu02,92/ef6e85,nf-92ef6e851a5c0243467c741aa4f66276,writeLargeFile,48,writeLargeFile (48),COMPLETED,0,-,anonymized/test1:fio,10,-,-,10737418240,1,1704402923918,1704403074000,1704403242000,318082,1427,-,80.0,0.0,33587200,776908800,34766848,945332224,108829,881854433,254,215314,4096,881852416,71,65,/input/data/work/92/ef6e851a5c0243467c741aa4f66276,true,-
75,cpu08,aa/24ef8f,nf-aa24ef8fa30a9671a4f717abea73a23d,writeLargeFile,75,writeLargeFile (75),COMPLETED,0,-,anonymized/test1:fio,10,-,-,10737418240,1,1704402960986,1704403046000,1704403221000,260014,1390,-,78.9,0.0,33366016,776900608,34545664,945324032,108768,875562978,254,213778,4096,875560960,79,65,/input/data/work/aa/24ef8fa30a9671a4f717abea73a23d,true,-
